class,fold,amplitude_envelope,root_mean_square,zero_crossing_rate,mfcc,spectral_centroid,bandwidth
drilling,5,1.7927017,0.6799969,2.1127495793188813,2855.6147,44445.07925610575,51424.64828271694
drilling,5,1.5879802,0.62578404,2.0821595000368607,3128.1975,44871.230434870304,52424.66041087619
drilling,5,1.038385,0.43703827,1.6433954008708664,2708.833,34641.22300510809,38223.413330631716
drilling,5,0.8592523,0.31688246,2.5497783190541017,2822.9963,45243.892337325546,44963.54309039604
children_playing,5,0.88683516,0.17163356,2.202324904584145,4702.349,43652.45214636244,43345.444124561596
children_playing,5,0.2288859,0.12962961,0.7875333264277614,6071.221,25075.89736797267,34020.73438652421
children_playing,5,0.22175863,0.118042804,1.0036801332169791,6064.287,24274.76118858198,32840.728996000675
children_playing,5,0.18302387,0.09603609,0.9425199260679619,6122.2827,24971.489671272444,34690.906388603165
children_playing,5,0.18095063,0.07524283,1.2786138443787902,5964.4336,27721.49252901199,34545.074761808675
children_playing,5,1.0482677,0.32441664,3.5824380391972586,3231.874,57781.94413091944,49606.14818447218
children_playing,5,2.9008453,0.7976192,4.210917570105898,2161.3936,62669.379893711164,52040.53057056328
children_playing,5,0.57854986,0.15344353,1.2010702446843047,5713.5615,31426.674391428827,39540.862106148714
siren,8,0.07277482,0.026795082,1.928960871859773,8386.586,24953.4138682269,23272.735152260007
siren,8,0.23348254,0.08985345,1.9690464341562088,7289.575,24755.255918896662,21118.51611364648
siren,8,3.8417373,1.5787387,2.2459052230662127,3708.854,31887.90955373266,27457.478881226023
siren,8,5.6672044,2.294473,2.408998183335648,2834.51,35290.24064876607,31792.903501741457
siren,8,6.610788,2.632886,2.315037340559239,2613.555,36131.32472052838,32383.36278383633
siren,8,6.1286454,2.409634,2.399391605829486,2576.2478,38205.387871650346,32385.85957591807
siren,8,4.7649302,1.8299943,2.2887525120736485,3114.154,34878.80862124374,28375.5929583003
siren,8,0.6219158,0.2318839,2.10582292794466,5977.7407,27649.7764013107,21120.694983998565
siren,8,0.24615757,0.09477872,2.0087574913203303,7345.3086,25754.405660203778,19969.73714651435
car_horn,8,4.2055736,1.5406997,3.6919704429955997,2441.8853,49076.63020194242,34345.920352657
car_horn,8,4.0188894,1.4725522,4.125328282095692,2351.8994,49930.294471478555,33573.26045712071
car_horn,8,6.3570323,2.407075,4.44068042524568,2219.973,51117.44695630991,32952.54960898133
car_horn,8,8.793703,3.2931736,4.554657767511231,1864.7367,53244.963843657715,32169.952970792863
car_horn,8,8.0202055,2.9348767,4.487624635798562,1876.1794,53180.961773936404,32083.170442399183
car_horn,8,5.799463,2.127478,4.159069510346579,2071.098,50621.81848934137,33238.27199266458
car_horn,8,6.179244,2.3291008,3.327273837571165,2039.1288,46549.530331932794,33717.63937464272
car_horn,8,7.5408106,2.8371253,2.8005388013960815,1984.1956,44171.40035941922,33053.103579976625
car_horn,8,6.7108827,2.456327,3.3607787991718365,2016.0177,46504.008599363195,32873.84066493143
car_horn,8,1.280115,0.4846919,1.1263673737699256,938.7772,15505.48457410187,11709.54682905904
car_horn,8,0.7870522,0.2899901,1.0465597560569806,802.19305,17052.284148996765,9360.19013788277
dog_bark,10,6.739836,2.6731381,3.4995738178724394,2360.3577,44624.59773265281,32284.985562316142
dog_bark,10,5.762451,2.2188056,3.4852003822020854,2462.193,44293.51916968197,32782.24053150476
dog_bark,10,5.5371633,2.252515,2.848879704387035,2789.6965,40785.91838882203,33640.65105708815
dog_bark,10,3.4269032,1.4033947,2.9294368382351212,3196.82,42602.40837939189,36001.78450332787
car_horn,5,3.1153553,1.2899244,0.7835123493363075,1643.0148,17760.90898620442,17968.740061873934
car_horn,5,1.6105909,0.6814245,0.5456109834074492,471.78568,8359.970000772195,7539.454082589849
car_horn,5,1.4079514,0.54577035,0.7269220590487268,1526.738,16405.85537003715,18000.32572962195
car_horn,5,1.3993821,0.5284266,0.4310436695040669,1213.4897,12533.014614801534,11405.88216491309
drilling,7,1.1303802,0.3750984,4.843184111979359,3266.8982,63549.80947809026,44901.41402428753
drilling,7,1.3925298,0.4578078,5.317444418978518,2510.8137,67542.260623238,44327.80931287865
drilling,7,1.0398393,0.33960742,5.258937312934711,3528.9058,64699.150803277385,45959.027893291124
drilling,7,0.30308235,0.10055639,4.830779398393934,4831.3916,57702.59356282642,47802.93793655802
drilling,7,0.4815128,0.15858375,5.077613405720173,3727.6802,64338.77095595968,48793.21993180811
drilling,7,0.6361594,0.2080269,5.0647416038163025,3296.6833,66566.04723149283,47985.66158087171
drilling,7,0.75097436,0.24522594,5.4287853342233126,3051.1467,69536.53970995356,48481.778609429246
drilling,7,0.90043074,0.29315338,5.653490605295981,2849.8333,71400.31207401694,48620.73093750484
drilling,7,1.3199008,0.4275424,5.938343831382349,2544.8586,73475.71539593131,47608.583660815166
drilling,7,1.1274416,0.36676034,4.831418589898862,4139.8823,61612.39230650317,46716.78512855332
dog_bark,8,1.6739179,0.6039758,1.974290589994349,3603.7273,45630.21970876042,49421.366553464824
dog_bark,8,1.7459056,0.5705756,2.202126567588188,3665.0903,48335.87625859925,51033.72618513312
dog_bark,8,1.6046185,0.52911246,2.2343425614996697,3821.9282,47785.69137136918,50102.85379542123
dog_bark,8,0.64185435,0.26262832,1.2235809826662796,4506.603,32310.66630122435,44794.73657352605
street_music,7,4.679756,2.7801185,1.0332861940850264,3909.129,23072.10289104733,28999.468222886167
street_music,7,4.537748,2.7925348,1.7946859542996783,3653.6785,29667.251466209585,32756.86723739598
street_music,7,4.868797,2.7751358,1.1411950763969227,3730.5542,22217.86148415954,26863.03485360285
street_music,7,3.4605758,1.9724808,1.4906784335941847,3770.5923,27037.897894775593,31274.911836000487
street_music,7,5.086671,2.9746394,1.4374867314265352,3646.397,26159.005509318587,30588.641483296928
street_music,7,4.0297747,2.1883779,1.2600714260625454,3819.497,24165.078549973958,27953.642219568632
children_playing,8,6.7268815,3.2344646,0.7008916353279273,2957.039,20234.386029534668,32009.005264834625
children_playing,8,7.078106,3.2473342,0.848198361354865,2944.8196,22336.51771782267,32856.20341693493
children_playing,8,7.5087285,2.970907,1.2371778897391332,2666.7856,26921.024477580573,33805.43736467209
children_playing,8,7.4176383,2.5543776,1.5541623249283076,2391.7563,30981.237982013365,36023.7376422236
children_playing,8,7.2885165,2.7444744,1.357698656583943,2745.3208,28580.425409056006,35641.5977902758
children_playing,8,8.473938,3.759293,0.8014859703963554,2993.8462,20602.536709314943,30552.270402687962
dog_bark,10,1.3451567,0.2874389,3.2262302624801857,2726.2761,48448.786582441964,39532.20882385089
dog_bark,10,1.8617697,0.6015842,3.1362851651996144,2955.439,51778.699781132455,44847.89262303833
dog_bark,10,1.9809028,0.65262693,3.0880561605693115,2908.2246,50335.861206142865,43804.2428777263
dog_bark,10,1.7646146,0.50614226,3.356795771318505,2976.1965,52515.514103403286,44341.89468268198
dog_bark,8,1.0002754,0.36252382,2.8038529453434835,3547.9446,46556.985642007894,43212.24506524219
dog_bark,8,1.3502094,0.52774537,2.7919243840687056,3511.61,46326.44063952432,42988.71004976498
dog_bark,8,1.7432195,0.6605414,2.8671369418226367,3420.183,46669.507428258185,42461.468084109336
dog_bark,8,1.7589147,0.69845235,2.6963525506944968,3365.417,45039.325894651796,42025.55104279853
car_horn,5,3.0373912,1.0661304,2.0586650915650453,3023.4136,31490.222527617527,30780.674875856104
car_horn,5,4.027941,1.4594351,2.290824966757677,2392.332,35782.03789959254,34030.99905757384
car_horn,5,5.1787987,1.8484743,2.7531283531211845,1965.0227,40089.388522449786,36516.469039880736
car_horn,5,7.1815577,2.5367413,3.1056192229661126,1759.0245,42058.38414069193,36313.79601568899
car_horn,5,9.174493,3.2535818,3.459852750434258,1687.0444,43259.58566854851,35926.66411181647
car_horn,5,7.8969474,2.8026667,3.6029100524364006,1871.9722,43821.59854742354,35874.7489330518
car_horn,5,3.2934885,1.1713117,4.082931550688478,2164.105,49948.40455169539,37407.68903257363
car_horn,5,1.7471738,0.63182825,2.7559313531528713,3271.01,35947.03301782007,33423.27587834306
car_horn,5,2.2769132,0.8416203,2.3501751124292913,3060.8804,33863.33228091634,32470.53215237051
car_horn,5,6.4055376,2.2693176,4.201102865832571,1483.9462,52275.79952562648,41171.44168570537
car_horn,5,6.1695027,2.1505132,3.809482067878556,1583.8673,49017.635824264245,40106.59806541936
car_horn,5,6.122831,2.1054401,3.6197287281885955,1620.5431,46628.43879262013,38171.25976464971
car_horn,5,5.810259,2.0290642,3.392908689637949,1673.3466,45053.404621040245,38249.0466033133
car_horn,5,5.018151,1.7670169,3.075667741428528,1869.1414,42781.94211334629,38555.53230980884
car_horn,5,2.9929094,1.1092597,2.0353783543032034,2857.4045,31478.54464967541,31212.743753498922
car_horn,5,3.4001982,1.2180796,2.1522001852074615,2686.34,32100.12393506421,31777.55184914052
car_horn,5,3.1795847,1.1131852,2.2943067659702687,2720.2004,33539.984995232415,33390.06390232231
car_horn,5,5.2872453,1.903277,2.375470566561004,2374.8516,36105.839596334175,34913.332453867006
car_horn,5,7.9935102,2.8992574,2.680648942637232,1748.1223,40107.81368683538,35307.837674381844
car_horn,5,8.059081,2.9246345,2.822542698337006,1644.3158,41628.37132805388,35186.9601570962
car_horn,5,6.2932477,2.216538,3.744283769922765,1760.2454,46690.143825739215,37001.98298195285
car_horn,5,6.0371604,2.0970964,4.467639705136495,1621.0007,52291.815397735576,39708.086782063176
car_horn,5,3.0100033,1.1175805,4.448015246166199,2656.607,44734.60693907265,31554.97715462166
car_horn,5,1.9604616,0.680264,3.8580631389444666,2910.19,43276.99130392822,36585.23819641329
car_horn,5,1.403543,0.51606536,2.0202328553399287,3249.5354,34000.961625748554,35903.943573569035
car_horn,5,1.2402542,0.4524123,2.010991411294148,3654.1624,31068.08248136351,32356.66731593123
car_horn,5,1.3772519,0.50501674,2.1173343396380617,3660.1516,30356.93300641437,30793.133965656372
car_horn,5,1.8252661,0.67190784,2.1553165792720024,3213.1072,31770.725884150812,33292.9413762787
car_horn,5,2.150652,0.7790624,2.517790247560922,3022.3857,32914.679750778916,33097.70405197407
car_horn,5,2.050594,0.74077135,3.327236576329264,3363.5964,35052.14795770221,31984.59362462569
car_horn,5,3.5492208,1.3199362,3.7199658882463957,2810.934,39514.16905974921,33836.65802641465
car_horn,5,2.7592099,1.0641233,1.8722840029480872,3203.9243,28356.358350699305,27830.748879717554
car_horn,5,3.3098943,1.2849247,1.7723207696815302,3004.1494,28423.506586939813,27934.021750697968
car_horn,5,2.9861138,1.111002,2.098273557620031,3255.9033,29783.455939814583,28544.00194705874
car_horn,5,3.1979685,1.1710556,2.315014271372891,3004.703,32340.01687509526,29563.20528661633
car_horn,5,3.6022122,1.272756,2.462616459759997,2865.3928,32717.81735516507,29034.889468161688
car_horn,5,3.7568128,1.2906512,2.4124572750122986,2897.2163,32027.439302253708,28632.402784279137
car_horn,5,3.9002063,1.3137919,2.4574325549163887,2873.83,32666.145400491845,28936.330187833482
car_horn,5,4.320062,1.4557753,2.410227473117002,2723.771,33061.79771881773,29190.562466480653
car_horn,5,4.240518,1.4411987,2.378413908925015,2658.566,33068.98498829535,29774.409774379234
car_horn,5,4.1386456,1.3993303,2.4864132754959503,2653.8752,33307.943338497,30369.175073907507
car_horn,5,4.064641,1.3702651,2.400849859447155,2587.1377,33345.792088912014,31426.50989820565
car_horn,5,4.634501,1.604235,2.754881254707553,2399.6716,36191.68358399641,33310.63511973775
car_horn,5,4.4802938,1.7272003,1.8828256693652503,2699.3328,29983.495367631494,29021.617819103405
car_horn,5,7.127852,2.524203,4.026627603640351,1927.3877,46872.4479979528,36262.531762826606
car_horn,5,7.9914575,2.8081386,4.503583540856399,1703.508,50690.320613205855,36686.04736665684
car_horn,5,6.5484595,2.3097506,3.89922708530716,1924.9224,44793.62140164374,35197.58644615824
car_horn,5,5.082261,1.9151577,2.2866139514655965,2333.3157,33977.94984167806,32085.15844332374
car_horn,5,5.061302,1.8567935,2.621760231025022,2195.4226,36835.33764617081,33772.79666094018
car_horn,5,4.68296,1.7492589,2.439913606208572,2367.2043,35101.60662146842,32485.67895423547
car_horn,5,3.8364255,1.4662929,2.01464062687834,2866.689,30052.074537392924,29362.46820993601
car_horn,5,3.2081506,1.2458183,1.9412519980848337,3234.8157,27845.900311946396,27530.949524288175
car_horn,5,2.9359224,1.1179304,2.090336536526475,3246.8062,29621.60237308281,28662.02632631958
car_horn,5,2.8969917,1.0738978,2.1581014894054955,3282.49,29830.913727305524,28666.394964963598
car_horn,5,2.0610898,0.7375755,2.8848919075693935,3003.8828,34522.71473213848,33358.129513527805
car_horn,5,2.642392,0.9613042,3.3232942723383134,2829.9194,39249.14541042376,36411.437887519554
car_horn,5,4.187712,1.6291213,3.136968657347047,2465.6973,41437.13825487525,37146.31041732808
car_horn,5,6.530536,2.332982,4.781755009328508,1661.6315,55809.44847305425,39393.369589747315
car_horn,5,5.4557023,1.9109973,4.802109636191974,1993.953,55834.419190441244,38687.949594718404
car_horn,5,3.5097682,1.269182,3.928470976895285,2429.6372,49334.5335024442,40054.96218874128
car_horn,5,2.8427799,1.0095872,4.468993707160335,2619.142,51301.219736854895,38721.92439963507
car_horn,5,3.5368152,1.2157326,4.637795969934451,2405.7585,51743.039752115496,37153.98032332414
car_horn,5,5.2706766,1.8796989,4.076157837182344,2167.9597,47951.03839697754,37393.012369125296
car_horn,5,5.4578433,1.9537022,3.6252899053997543,2204.2578,44275.402216568116,36132.03463018992
car_horn,5,3.983639,1.3948314,3.484381568799862,2280.7407,43290.07120380733,34961.72083457813
car_horn,5,4.033138,1.582978,2.683111822174575,2541.2305,38614.74068412858,35867.65222975173
car_horn,5,2.6996787,0.97549254,3.063674390179702,2663.3281,39633.60653355444,35254.25929515543
car_horn,5,3.2377326,1.1572931,3.168561134503473,2512.219,41043.40508749407,34671.92534763758
car_horn,5,3.908415,1.3963487,3.0604477837739745,2353.649,40376.06305319714,34395.74120928599
car_horn,5,4.341473,1.5125787,3.0940557771869193,2291.8933,40312.63197056282,34229.40885795241
car_horn,5,5.7856503,2.0254645,2.7225974034171396,2024.7107,39750.96764354814,36761.6131308493
car_horn,5,7.0659866,2.5072427,2.3106946341701695,1784.0223,39162.59029872541,39387.08839090927
car_horn,5,7.0008616,2.5264459,3.1130741677521563,1665.2234,44245.437272748284,40294.12514910093
dog_bark,1,2.1164262,0.92871356,1.8045141624006966,5273.1763,29707.648223841043,29107.20459930428
dog_bark,1,1.0629282,0.495511,2.221315432021116,6031.4087,35763.012481600475,37002.86216760064
dog_bark,1,1.8129938,0.78485715,2.124894083412784,5754.269,33633.04123336488,34450.265170888626
dog_bark,1,1.4593828,0.5993983,2.520455408272063,6170.246,36044.49304983689,35862.006741369594
dog_bark,9,0.63946795,0.22098978,5.242712139590851,3644.4246,58250.72957097669,32534.014837671086
dog_bark,9,1.065347,0.3538364,5.5826438743819065,2853.3655,59560.831455701235,26316.542850882823
dog_bark,9,1.4568425,0.49090493,6.917956343068349,3459.0002,71977.73003282491,28987.878202070133
dog_bark,9,1.0828848,0.36648163,7.0504947678122045,4058.4536,75631.82649240979,33743.40557027476
dog_bark,3,7.7470274,4.457573,1.0388844272927977,4216.73,20858.68157927376,23325.39551909811
dog_bark,3,9.374686,5.00556,1.7311200365112025,3610.579,27299.339453594883,24620.024903112684
dog_bark,3,10.683958,5.2259398,2.108221798485949,3391.2966,29451.217138108157,24456.501305229027
dog_bark,10,5.802419,2.913564,1.4770171257787603,4979.123,24583.59191898905,21964.148364556568
dog_bark,10,3.4248488,1.7688228,1.2969029435054293,5296.944,23411.3762760249,22586.228660358094
dog_bark,10,4.651126,2.5027604,1.5032237696564528,4916.9775,25404.170252388267,22459.740153854913
dog_bark,10,3.74379,1.8748269,1.4922028385991757,5069.819,25056.241799144456,22475.662570618082
dog_bark,2,4.1442556,1.9732969,1.4087664658566605,4715.156,22718.784241921956,20031.134844955024
dog_bark,2,3.5200574,1.4967102,1.545530409149386,5137.4224,24038.22404115366,20716.977672313016
dog_bark,2,1.9395647,0.7725422,1.5032377268183759,5709.511,23206.85271590895,21101.692803442576
dog_bark,2,2.899215,1.2614332,1.2680294602879711,5522.206,22887.562783489277,23512.476133420147
car_horn,2,2.851327,1.0938817,2.842694767944876,4400.5244,33995.87462196199,18772.334086049585
car_horn,2,1.5947509,0.6515845,2.4955595635849668,4738.318,30785.643075101023,18312.11569816946
car_horn,2,1.8908442,0.70276666,4.538224528663009,4253.6357,42436.11936651176,18778.561337332514
car_horn,2,1.5669492,0.5482349,3.4825462023866693,5055.6084,36995.721446962925,21381.14636071116
car_horn,2,1.6438631,0.58008265,3.100563637961149,4904.421,33699.51478205864,20046.143939744692
car_horn,2,1.961711,0.6919029,3.0105297942943503,4767.753,33147.87103718581,19146.654436941448
car_horn,2,2.075247,0.73433274,3.3862591599924556,4701.8975,35454.87471948171,19655.866659189534
car_horn,2,1.9550463,0.68369335,3.7480667217100905,4981.2363,37418.57136977699,20180.983221260518
car_horn,2,1.7239169,0.60391766,4.051341533998048,5089.6074,38654.52334292288,20346.074691418093
car_horn,2,0.58964646,0.20601477,1.9622073981960104,3056.2751,19818.473339607688,11161.569612503845
car_horn,2,1.9039882,0.65954524,3.8254031099816688,4733.3516,38153.625751942294,19785.590093451174
car_horn,2,1.7645844,0.5921332,3.950523032797811,4728.0825,37842.355248923996,20829.162661740917
car_horn,2,1.5689679,0.48446256,3.827753290308147,5234.85,36325.5815292584,21396.501616565827
car_horn,2,1.6961293,0.53782487,4.08421368094295,5065.564,37659.296843870055,21702.365961258096
car_horn,2,1.755386,0.5779586,4.189260084422026,5003.4526,38205.25525848456,21534.01872281933
car_horn,2,1.4190793,0.4741068,3.7195095280359736,5037.0747,36965.207692374555,20943.37378465332
car_horn,2,1.2914435,0.44414538,3.3150360188318233,5368.478,36018.77446477394,20277.725019830898
car_horn,2,1.3141847,0.44897142,3.1782781303371324,5445.8926,34898.53793509607,19506.190331547325
car_horn,2,1.292504,0.470503,2.283964031945063,5199.4365,28737.63267777768,17635.62492720144
dog_bark,1,7.4402804,3.7477412,1.7860663366696028,4648.123,33569.198690495636,38206.754322658344
dog_bark,1,2.3582172,0.9102949,2.865057962573576,6476.335,51220.270315918,51037.61490692246
dog_bark,1,2.9288352,1.432256,2.1031882652074327,6336.3896,47525.41741806797,51290.88800383433
dog_bark,1,5.5507054,2.725736,2.095708585733799,5288.9214,44105.155765419244,46947.33376749575
dog_bark,9,4.4725857,2.4205692,0.9625280599095702,2298.232,15260.8464634882,17256.31903101199
dog_bark,4,1.7963889,0.8133464,1.973239200683798,5373.2544,46087.57378620002,51567.96570693514
dog_bark,4,5.13885,2.6708076,1.143325743654675,4413.391,24038.312768133812,33834.69677495622
dog_bark,4,5.0808825,2.6351843,2.83644860235967,4591.6494,42397.302002491044,41988.816857081605
dog_bark,4,0.830026,0.36414635,2.735007599814838,6188.79,41737.1591078198,42997.51400271657
dog_bark,4,6.6093664,2.485542,2.0015519796269188,4494.411,23704.919843479733,15423.018810824131
dog_bark,4,6.1039596,2.2400322,1.6127148389009534,4565.4976,20074.802450090374,14286.402488602776
dog_bark,4,6.829175,2.6080923,1.6319443434406367,4194.6743,20735.891557978986,14572.914408901073
car_horn,9,0.9863759,0.3935275,0.6035029832818377,1732.1145,10359.202797681874,11241.172669219814
car_horn,9,1.2250581,0.51628214,2.3133873139312,2177.9685,24117.88004183063,16334.50275138923
car_horn,9,1.0928651,0.40295967,1.60079416592825,1924.6158,17658.03930326233,14052.73597525191
street_music,1,0.52715635,0.2002482,1.8688620237117226,4693.5186,33681.64411995068,37513.335907916444
street_music,1,1.4060881,0.5380596,1.8743162815911032,3699.4253,30887.184818705817,32433.87599724329
street_music,1,1.2645391,0.48679826,1.8838050094095626,3687.1584,32831.2380688156,35134.3335274591
street_music,1,0.9815891,0.38137594,1.6227671615170325,4004.4907,30150.010906474483,34144.26939769693
street_music,1,0.8748221,0.33803543,1.5254093808866114,4184.1855,28708.54986501037,33991.67537288424
street_music,1,0.61600673,0.23718862,1.4575731021614426,4702.316,28117.393226013304,33741.54199649203
dog_bark,3,3.0202954,1.213979,1.10419296137372,3939.2466,19260.023557494886,23456.625225554617
air_conditioner,10,3.7884107,1.6261547,1.1202172232193477,2383.539,30225.58177177277,43053.80226435223
air_conditioner,10,4.082167,1.7547518,1.1814985710067598,2382.9229,30146.458761391823,41305.9230879725
air_conditioner,10,4.4052978,1.8485662,1.2182851051425152,2304.0605,30359.94288735787,41337.5885903302
air_conditioner,10,4.5512385,1.9034852,1.1369838339965663,2308.0537,30098.271906731206,41272.91742747643
air_conditioner,10,4.692066,1.9312112,1.1536142360703003,2302.1704,29902.930901911055,41047.23358766066
air_conditioner,10,4.807817,1.9896044,1.1743496007847414,2239.5608,30793.55706160351,42120.85526611325
air_conditioner,10,4.749702,1.9733449,1.217111904945538,2231.0037,31222.582953550223,42291.59042670774
air_conditioner,10,4.6782646,1.929419,1.229643820698193,2253.6624,31267.294376254562,42071.77958895369
air_conditioner,10,4.769189,1.9480966,1.244885471698696,2239.8408,31762.979794162555,42686.9205214497
air_conditioner,10,4.8727617,1.9958594,1.2540324970518544,2197.3447,32395.990556517954,43672.82585268672
air_conditioner,10,3.7598042,1.5562531,1.1381575140794304,2588.5474,30773.774124002168,42507.4330712373
air_conditioner,10,2.9114304,1.2940754,0.8811906077614714,2894.4084,24857.214954714356,36011.14939290371
air_conditioner,10,3.087914,1.4158963,0.8174312308314822,2916.4944,23474.745258914798,35308.109293836285
air_conditioner,10,3.1257915,1.4148895,0.8032521900440402,2916.123,23386.984693256472,35301.477433331325
air_conditioner,10,3.0879333,1.372634,0.8054669503192795,2913.7034,23947.983085296717,35591.04002207768
air_conditioner,10,3.1793973,1.3306495,1.4774638659194532,2633.8408,33629.356414821574,42709.75167243687
air_conditioner,10,3.6270208,1.4957469,1.1765288450739386,2704.4077,30102.381243251002,39962.971272813294
air_conditioner,10,7.768932,3.0162346,2.0445170325140936,1550.0504,42746.27443090969,49225.07423768176
air_conditioner,10,3.2187269,1.432482,0.8758301203191193,2825.0083,24695.148100560564,36282.16184313037
air_conditioner,10,3.7771206,1.6868382,0.9918894883403484,2434.454,30106.327262231847,43215.24502940608
air_conditioner,10,3.8223631,1.7128469,0.9618045028025852,2461.7585,28502.292719514982,41567.4059641414
air_conditioner,10,4.0308013,1.7999072,0.9667771462633513,2462.155,27762.546976906506,41272.76694661809
air_conditioner,10,2.9603977,1.2753892,0.931331431265627,2779.8616,26664.077579377616,37818.778345675244
air_conditioner,10,3.7620838,1.6358429,1.053942155615199,2433.0066,30528.196356007476,42653.29569135263
air_conditioner,10,4.237228,1.7984619,1.1401583618462352,2368.8171,30083.957763362585,41562.750616168494
air_conditioner,10,4.0654783,1.7491231,1.1614017672370773,2395.0728,30083.663272143804,41342.49011057605
jackhammer,2,3.6189811,0.9423688,3.7502949916525314,831.15247,48552.91216237619,34980.03263218889
jackhammer,2,6.742946,1.649026,4.759148070447621,1041.0919,66044.13546332625,51126.66350119928
jackhammer,2,7.8048506,1.7190229,4.7184039866930245,1037.5962,65897.69323587649,52647.07286670516
jackhammer,2,4.209792,1.0922376,3.7156569496366068,851.10974,49632.9096043398,37585.08285032588
jackhammer,2,6.571808,1.8129425,4.692498555576954,1124.4297,65923.97001153149,53381.3539711747
jackhammer,2,2.8846016,0.80573964,3.348209437775508,694.1884,39108.527007968936,29929.14374392018
jackhammer,2,4.9164996,1.3180497,4.547887525524814,885.56604,52873.03126228111,41340.4770807725
jackhammer,2,5.259969,1.375542,4.01440553665722,862.7251,50813.65813873919,40673.290487611426
dog_bark,1,1.6378912,0.8712123,0.9901361360293309,5719.0815,21945.963493508607,30099.04308302634
dog_bark,1,1.7415736,0.882427,1.0262645085711257,5797.348,21691.21888154123,28881.99659009178
dog_bark,1,3.0227618,1.1584637,1.3414258152329697,5789.301,23196.50460860804,28727.154687103997
car_horn,4,3.108221,1.0366901,3.548628184722683,2813.3525,59135.184658398066,51615.18552452314
car_horn,4,3.096042,0.9680489,3.566462939376942,1750.4556,57158.80913568332,51375.818202965485
car_horn,4,2.806931,0.86801106,3.886903261952044,1762.8842,59341.766933282626,51632.63075519406
car_horn,4,2.6521878,0.8205387,3.96347777039016,1775.8429,60332.52273557515,52112.329902622114
car_horn,4,2.7616503,0.86748195,3.964025373514306,1777.9242,60124.54247982912,52059.43563877112
car_horn,4,2.6477902,0.83213955,3.9636173249424553,1857.9148,59701.043061009725,51482.51173090057
car_horn,4,2.8665707,0.91289735,3.642890192731429,1862.1625,57536.215982548616,50911.88785288583
car_horn,4,3.2134967,1.0454757,3.504072272578732,1750.5219,57315.095702900246,51017.65769303933
car_horn,4,2.625614,0.8790903,4.747120436148922,1727.8175,61478.942864271325,47708.89548746676
car_horn,4,2.9859054,1.0733076,3.264569417651586,2356.0269,42790.76995996222,40446.74076975657
car_horn,4,3.6140356,1.2743453,3.3970228736787855,2326.6077,42913.417315448176,39123.85076657089
car_horn,4,4.9757357,1.7701061,3.5083562009040468,2069.4531,44687.95896422186,40299.87121744475
car_horn,4,5.110211,1.8756856,3.106941229130273,2002.9142,43433.35503374758,39764.94123445011
car_horn,4,2.0757272,0.7222152,2.3081930106395423,2711.0776,37998.6729282061,38565.44135521683
car_horn,4,2.597567,0.9423869,2.194191425829477,2588.2566,35703.044349422096,37208.030368678636
car_horn,4,3.3447623,1.2014028,2.1840802300776443,2436.931,34771.59109157489,35981.123659141376
car_horn,4,4.380875,1.5896918,2.3540010197069265,2286.2285,36908.00785487811,35820.47994127826
car_horn,4,4.788766,1.8095504,2.418505089950647,2220.8406,37653.601221945784,36014.29247348096
car_horn,4,4.356656,1.680174,2.1657487930211703,2392.6921,34418.994333571834,34969.72047195873
car_horn,4,1.3222371,0.43676057,3.201156383428043,3237.1853,54154.58961710942,55884.28748127505
car_horn,4,1.5028648,0.5094668,3.0502110142489016,3086.4294,51043.471341909884,54885.731331860625
car_horn,4,5.0164633,2.001109,1.894393318110358,2741.0613,28463.246776853444,29720.822604154026
car_horn,4,5.0204854,1.946413,2.0819029920626404,2728.8171,29175.93709825152,30273.257925914662
car_horn,4,3.6008012,1.3080231,2.7829461230025916,2746.3914,34148.72658321261,32968.53042385538
car_horn,4,3.1630425,1.1787845,3.199667651083871,2842.062,36617.8107004871,33227.69512202082
car_horn,4,3.0882673,1.1463778,3.4159927323775516,2920.4456,39127.75652373478,34463.39213724095
car_horn,4,3.0514703,1.1373259,3.502815204299072,2832.1921,41150.287153106314,36903.672100373726
car_horn,4,1.7914443,0.6415383,2.264622117745396,3003.6382,42727.56234767552,49838.317623336094
car_horn,4,2.5390773,0.911193,1.6498542952505353,2871.8247,34520.35836117004,43507.24110310555
car_horn,4,7.5262747,2.283654,1.5154727190734445,2412.49,32334.60766037824,40373.90562961956
car_horn,4,9.022513,2.655305,1.6865593443087024,2009.8799,33957.57447168617,39613.148400367194
car_horn,4,5.8544335,1.7521712,1.6772306705304338,2382.746,32007.8421853106,37251.696784765874
car_horn,4,3.1281784,1.16235,1.494291250577589,2773.3767,28787.016495848507,35082.67912824972
car_horn,4,3.1817598,1.1994959,1.652057451556146,2787.4094,29771.37022954014,35182.08626205239
car_horn,4,3.6873162,1.4277678,1.8719579815183653,2732.672,30390.623433628483,33618.7952871203
street_music,8,3.5698721,1.4668044,1.512596644316798,3620.7205,26437.931089968482,30230.24369776332
street_music,8,3.8776968,1.433709,1.565548783386855,3367.6758,26254.536510346723,29197.41452770949
street_music,8,4.0262966,1.6852552,1.4066541302982607,3424.6003,24965.87175622527,29198.91114533949
street_music,8,3.4860234,1.468157,1.4382017330171437,3487.3274,25811.621334224747,30338.73779367834
street_music,8,4.9258347,2.3714445,1.811085115855961,3089.646,29978.353910756567,35164.113991227714
